time,ax,ay,az,gx,gy,gz,temp
7814,0.2900391,0.9326172,-0.2045898,-0.1221374,-0.5648855,0.6030535,26.29412
7797,0.3034668,0.9387207,-0.2114258,0.1526718,-0.6412213,0.4351145,26.24706
7816,1.570557,1.177979,-0.3305664,113.542,250.1298,-58.60305,26.34118
7814,1.019043,0.8859863,-0.8754883,19.32061,17.9313,-76.00764,26.34118
7852,-0.2072754,1.039795,-0.9416504,-21.1145,23.65649,-70.41222,26.29412
7802,-0.5402832,0.9572754,-0.5705566,-32.66412,57.14504,7.984733,26.29412
7795,0.08300781,1.001465,0.001220703,-34.67939,4.908397,33.33588,26.4353
7733,0.07836914,0.9401855,0.0234375,-18.33588,12.55725,44.70992,26.34118
7782,0.2709961,1.01709,-0.009765625,-8.557252,5.061069,19.79389,26.24706
7799,0.3066406,0.9787598,0.01147461,-0.5648855,-4.145038,24.85496,26.29412
7770,0.3105469,0.9106445,-0.2163086,1.854962,-0.7175572,27.76336,26.4353
7795,0.361084,0.9326172,-0.08959961,7.908397,1.671756,20.69466,26.34118
8160,0.3588867,0.9562988,-0.111084,13.65649,-3.221374,14.39695,26.34118
7798,0.3757324,0.9301758,-0.1887207,14.09924,-3.366412,6.717557,26.38824
7802,0.3547363,0.9091797,-0.2702637,14.19847,0.8778625,-0.2366412,26.38824
7803,0.3640137,0.9233398,-0.3688965,10.22137,-1.305344,-4.717557,26.4353
7813,0.3193359,0.8999023,-0.3696289,0.0610687,1.725191,-7.229008,26.29412
7811,0.2631836,0.9370117,-0.3154297,-5.70229,0.4885496,-6.633588,26.34118
7818,0.2189941,0.9575195,-0.203125,-7.931298,0.4503817,-3.19084,26.38824
7802,0.2299805,0.9589844,-0.1738281,-4.793893,0.1221374,0.3129771,26.24706
7817,0.2458496,0.9594727,-0.1630859,-2.198473,-0.7633588,2.145038,26.29412
7782,0.2744141,0.9528809,-0.1760254,-0.3664122,-1.030534,2.290076,26.38824
