time,ax,ay,az,gx,gy,gz,temp
7835,0.284668,0.9526367,-0.1828613,0.5419847,-0.007633588,-0.1526718,28.6
7804,0.2790527,0.9453125,-0.1967773,-0.8931297,-0.6946565,-0.351145,28.55294
7813,0.2668457,0.9343262,-0.2021484,-1.366412,-0.5648855,-0.3816794,28.50588
7795,0.2675781,0.9567871,-0.1740723,-0.4580153,-0.3358779,0.2213741,28.55294
7807,0.140625,0.7268066,-0.1960449,99.85497,250.1298,-38.38931,28.64706
8172,1.026123,0.3828125,-0.5402832,-3.641221,-13.93893,-64.14503,28.64706
7834,-0.02490234,0.8999023,-0.2756348,13.96947,29.53435,-78.0,28.6
7808,-0.2407227,1.455566,0.7312012,45.82443,72.74809,-40.19084,28.55294
7831,-0.04785156,0.9873047,-0.3569336,38.9313,26.79389,-37.27481,28.6
7820,-0.3232422,1.095215,-0.5957031,-4.259542,-9.122137,7.274809,28.55294
7800,-0.2158203,0.9838867,-0.1599121,-16.70229,7.267176,35.39695,28.55294
7788,0.1772461,0.8137207,-0.2670898,-24.12214,7.755725,43.42748,28.6
7811,0.3117676,0.9621582,-0.03710938,-4.267176,6.290076,56.30534,28.6
7800,0.5009766,0.9255371,-0.02319336,0.4503817,6.114504,36.41985,28.64706
7763,0.5158691,0.84375,-0.1975098,2.458015,-6.007634,5.687023,28.55294
7797,0.3981934,0.9348145,-0.170166,4.946565,-2.160305,0.5648855,28.69412
7820,0.3688965,0.9147949,-0.2446289,-3.816794,-4.664122,-2.78626,28.45882
7836,0.3320313,0.9396973,-0.177002,-2.351145,0.04580153,-7.221374,28.6
7819,0.3137207,0.9526367,-0.1108398,0.9847328,-1.656489,-10.27481,28.45882
7809,0.2834473,0.925293,-0.1174316,4.832061,-4.679389,-10.23664,28.55294
8201,0.09179688,1.000244,-0.2568359,-0.778626,2.183206,0.7175572,28.64706
7818,0.1726074,0.9018555,-0.3156738,-5.763359,2.068702,5.900764,28.55294
7807,0.2680664,0.9509277,-0.1958008,-4.251908,0.259542,6.725191,28.6
7772,0.302002,0.963623,-0.1364746,-3.114504,1.572519,5.412214,28.45882
7810,0.3339844,0.9375,-0.142334,-0.9694656,-0.3816794,1.534351,28.55294
7793,0.3413086,0.9345703,-0.1606445,1.251908,-0.9847328,-1.29771,28.50588
7781,0.3059082,0.9370117,-0.192627,1.244275,-0.9923664,-3.129771,28.64706
7824,0.2897949,0.954834,-0.2070313,-0.08396947,-0.9847328,-4.267176,28.55294
7843,0.2487793,0.9541016,-0.2177734,-1.038168,-1.038168,-2.679389,28.55294
7804,0.2253418,0.9606934,-0.1940918,-2.358779,-0.3053435,-0.1755725,28.6
7795,0.2185059,0.9504395,-0.1889648,-3.160305,0.5496183,2.274809,28.55294
7792,0.2624512,0.9477539,-0.1782227,-1.236641,0.5801527,2.59542,28.55294
7784,0.2827148,0.9489746,-0.1755371,0.4656488,-0.1068702,1.465649,28.55294
8201,0.3120117,0.9482422,-0.190918,-0.04580153,-0.7328244,-0.3358779,28.64706
7847,0.2927246,0.9458008,-0.197998,-0.610687,-0.8473283,-1.610687,28.55294
7795,0.2670898,0.9396973,-0.2053223,-1.236641,-0.2519084,-1.473282,28.50588
7837,0.2536621,0.956543,-0.1982422,-0.8244275,-0.4885496,-0.389313,28.55294
7841,0.2475586,0.9504395,-0.185791,-1.274809,-0.03053435,0.8091603,28.55294
7812,0.2590332,0.9560547,-0.1855469,0.7557252,-0.2213741,1.435114,28.6
7802,0.2832031,0.9453125,-0.1865234,-0.4351145,-0.1679389,0.7862596,28.64706
7774,0.2844238,0.9396973,-0.1943359,-0.6335878,-0.7022901,0.129771,28.6
7826,0.2844238,0.9519043,-0.197998,-1.305344,-0.8244275,-0.5267176,28.45882
7820,0.2661133,0.9506836,-0.1931152,-1.259542,-0.5648855,-0.5343512,28.55294
16185,0.2412109,0.9941406,-0.3273926,85.05344,250.1298,-40.69466,28.50588
7851,1.401367,0.8747559,-0.4934082,23.23664,-11.06107,-56.58779,28.50588
7817,0.324707,1.235352,-0.4299316,30.05343,21.47328,-52.29771,28.64706
7776,-0.03149414,1.171143,-0.105957,18.40458,101.2824,-39.92366,28.55294
8134,0.282959,1.081787,0.008544922,8.793893,26.29771,-13.58779,28.6
7868,0.07495117,1.204346,-0.175293,21.69466,19.99237,-56.25191,28.6
7855,-0.4360352,0.8439941,-0.2299805,-26.22137,-15.74809,4.854962,28.45882
7829,-0.0871582,1.038818,-0.2312012,-6.870229,-1.229008,31.58015,28.45882
7800,0.1992188,0.9599609,-0.002929688,-10.38168,-12.37405,35.80153,28.55294
7774,0.2685547,0.8798828,-0.1445313,2.870229,8.732824,38.32824,28.50588
7782,0.324707,0.939209,-0.135498,9.122137,1.648855,45.87786,28.45882
7780,0.5627441,0.8989258,-0.236084,5.236641,0.3664122,10.75572,28.6
7828,0.3564453,0.9108887,-0.3010254,-1.557252,0.7938931,7.030534,28.50588
7810,0.342041,0.9455566,-0.2382813,-3.19084,1.198473,3.526718,28.45882
7813,0.3496094,0.9313965,-0.1640625,-9.106871,0.3740458,1.007634,28.64706
7796,0.34375,0.9230957,-0.1374512,-7.099236,-1.435114,-2.816794,28.50588
7820,0.3361816,0.9645996,-0.08398438,3.557252,-2.061069,-6.145038,28.55294
7789,0.2976074,0.9462891,-0.1428223,3.526718,-4.748092,-7.061069,28.55294
8231,0.2543945,0.9538574,-0.1948242,4.282443,-1.969466,-5.229008,28.55294
7876,0.2543945,0.940918,-0.2463379,2.137405,-0.961832,-4.48855,28.64706
7816,0.2663574,0.9367676,-0.2373047,-0.8854962,-0.7175572,-3.984733,28.55294
7824,0.2695313,0.9477539,-0.1977539,-1.038168,-0.6564885,-3.664122,28.6
7820,0.2561035,0.9599609,-0.171875,-1.335878,-0.9770992,-3.152672,28.55294
7810,0.2429199,0.9604492,-0.1831055,0.7557252,-0.8167939,-1.656489,28.6
7802,0.2338867,0.9584961,-0.1992188,-0.1068702,-0.5343512,0.1984733,28.6
7808,0.2463379,0.9521484,-0.2148438,-1.305344,-0.02290076,1.694656,28.64706
7807,0.2619629,0.9494629,-0.213623,-2.312977,0.0610687,2.083969,28.50588
7791,0.28125,0.9450684,-0.1884766,-2.015267,0.4656488,1.587786,28.55294
7825,0.2895508,0.9467773,-0.1855469,-1.862595,0.04580153,0.7328244,28.6
7786,0.2861328,0.9414063,-0.1845703,-1.549618,-0.2366412,0.1221374,28.55294
7814,0.2836914,0.9511719,-0.1806641,-1.030534,-0.832061,-0.2824428,28.64706
7858,0.2731934,0.9462891,-0.1843262,-0.480916,-0.9465649,-0.5725191,28.50588
8206,0.2509766,0.9428711,-0.1928711,-2.19084,-0.1221374,0.6946565,28.50588
7844,0.2609863,0.9472656,-0.1826172,-1.328244,-0.2213741,0.5648855,28.50588
7816,0.2668457,0.9440918,-0.1889648,-0.7633588,-0.7633588,0.8244275,28.6
7767,0.2768555,0.951416,-0.1821289,0.4351145,-0.4580153,0.351145,28.64706
7774,0.0925293,0.5727539,-0.5744629,103.8397,250.1298,3.801527,28.55294
7828,1.680664,1.002441,-0.222168,70.38168,122.8092,-96.56489,28.55294
7813,0.03686523,1.219238,0.449707,-9.664123,-15.48855,-43.05344,28.64706
7823,-0.07958984,0.9487305,-0.3039551,-2.908397,91.09161,-63.29771,28.55294
7867,0.01757813,0.907959,-0.3793945,-4.748092,43.8168,-5.061069,28.45882
7781,0.2709961,1.018555,-0.159668,-13.72519,30.36641,-8.664123,28.6
7792,0.2075195,1.077148,0.04101563,-10.15267,8.954199,-33.58779,28.6
7837,-0.09936523,0.9245605,-0.2275391,-14.9771,-5.40458,-16.26718,28.64706
7834,-0.0871582,0.9453125,-0.1005859,-6.648855,-6.038168,17.27481,28.6
7776,0.1347656,0.9926758,-0.01489258,3.412214,-12.06107,27.10687,28.55294
8143,0.197998,0.9553223,-0.1298828,15.17557,9.282443,26.59542,28.55294
7820,0.2653809,0.9208984,-0.2263184,14.51908,2.206107,35.76336,28.55294
7788,0.2922363,0.9084473,-0.3349609,6.839694,3.748092,26.1145,28.6
7809,0.3869629,0.9145508,-0.3237305,-1.732824,-3.305344,11.57252,28.55294
7842,0.3342285,0.9130859,-0.269043,-7.59542,-0.961832,10.0,28.6
7788,0.3012695,0.9482422,-0.1896973,-7.48855,0.7175572,7.08397,28.6
7784,0.326416,0.9487305,-0.1303711,-2.061069,0.8091603,5.328244,28.55294
7821,0.3461914,0.9089355,-0.1276855,-0.1526718,-1.10687,1.725191,28.55294
7824,0.3862305,0.923584,-0.1699219,1.977099,-2.473282,-2.793893,28.6
7777,0.3371582,0.9299316,-0.2214355,5.938931,-3.083969,-6.198473,28.55294
7781,0.293457,0.9335938,-0.2299805,-0.6412213,-2.114504,-7.045802,28.64706
7836,0.2731934,0.942627,-0.2175293,-2.633588,-7.160306,-9.259542,28.50588
7829,0.2424316,0.9587402,-0.2072754,-1.503817,-1.160305,-4.236641,28.64706
7819,0.2333984,0.9562988,-0.1723633,-0.03053435,-1.282443,-2.938931,28.6
7802,0.248291,0.9526367,-0.1672363,0.129771,-0.8931297,-0.5419847,28.6
8176,0.2529297,0.9519043,-0.2084961,0.4961832,-0.4122138,0.9160305,28.64706
7865,0.253418,0.9519043,-0.2241211,-0.9541985,-0.03053435,2.068702,28.55294
7818,0.2700195,0.9414063,-0.2050781,-2.145038,0.3053435,2.48855,28.50588
7828,0.2880859,0.9472656,-0.1845703,-1.381679,0.3664122,1.984733,28.55294
7823,0.296875,0.9414063,-0.1787109,-0.5954198,-0.09923664,0.9236641,28.6
7817,0.2915039,0.9370117,-0.1982422,-0.4351145,-0.4961832,-0.08396947,28.64706
7791,0.2844238,0.935791,-0.2033691,-0.02290076,-0.5343512,-0.9236641,28.55294
7831,0.2824707,0.9504395,-0.2097168,-1.091603,-0.2213741,-1.068702,28.6
7842,0.2719727,0.9462891,-0.1943359,-2.259542,-0.09923664,-0.6946565,28.55294
7822,0.2587891,0.9370117,-0.1867676,-0.5038168,0.1221374,-0.01526718,28.50588
7787,0.263916,0.9487305,-0.197998,-1.015267,-0.5801527,0.610687,28.55294
7802,0.267334,0.9433594,-0.1938477,-0.06870229,-0.08396947,0.7633588,28.64706
7822,0.2768555,0.9384766,-0.2001953,-1.007634,1.175573,2.648855,28.50588
8203,0.284668,0.9421387,-0.2104492,-1.526718,-0.06870229,0.4732824,28.55294
7834,0.2875977,0.9406738,-0.1906738,-0.6641222,0.0610687,-0.03053435,28.64706
7827,0.2827148,0.9467773,-0.1938477,-1.519084,-0.6030535,-0.1450382,28.55294
7779,0.2570801,1.297852,-0.1445313,134.7939,250.1298,-47.06107,28.64706
7779,0.3322754,0.8486328,-0.03173828,86.1145,250.1298,-40.43512,28.55294
7804,1.149902,0.2529297,-0.6459961,3.687023,-24.58015,-57.90076,28.64706
7804,0.2236328,1.017334,-1.089355,4.496183,3.763359,-55.54198,28.50588
7793,-0.02807617,1.267822,-0.1689453,5.687023,86.92367,-29.96947,28.55294
7823,0.2165527,0.8112793,-0.2932129,-20.56489,33.12214,6.343512,28.50588
7800,0.4123535,0.7558594,-0.3256836,-11.22901,11.36641,-43.1145,28.55294
7831,-0.05517578,0.9614258,-0.3085938,-10.96947,-0.03053435,-37.53435,28.50588
7822,-0.1835938,1.077148,0.04663086,-9.580153,-12.03817,10.47328,28.55294
7821,0.02050781,0.9899902,-0.06030273,-0.610687,-6.740458,24.87023,28.6
7790,0.1630859,0.9707031,-0.07836914,9.61832,6.656488,27.59542,28.55294
8185,0.3566895,0.9128418,-0.3662109,1.603053,0.2290076,12.35114,28.50588
7827,0.3469238,0.8950195,-0.3161621,-8.694656,0.9160305,8.541985,28.55294
7793,0.3337402,0.9404297,-0.1774902,-7.694656,1.007634,5.832061,28.6
7818,0.3322754,0.9345703,-0.1166992,-2.587786,0.4580153,3.51145,28.64706
7801,0.3491211,0.9470215,-0.07666016,0.3740458,-2.496183,0.5267176,28.55294
7800,0.3364258,0.9440918,-0.1359863,3.236641,-2.969466,-2.587786,28.6
7827,0.3154297,0.9372559,-0.2209473,3.320611,-3.389313,-5.366412,28.55294
7827,0.2856445,0.9436035,-0.2414551,-0.5725191,-3.007634,-6.229008,28.6
7837,0.2526855,0.9428711,-0.2399902,-1.816794,-1.465649,-4.801527,28.50588
7843,0.2348633,0.9521484,-0.1992188,-2.923664,-0.6412213,-2.877863,28.64706
7820,0.2390137,0.958252,-0.1494141,-1.549618,-0.2824428,-1.221374,28.6
7823,0.2529297,0.9541016,-0.1677246,0.5572519,-0.4580153,-0.5114504,28.55294
7782,0.2536621,0.9465332,-0.203125,0.8015267,-1.145038,0.3816794,28.6
7801,0.2470703,0.9511719,-0.2233887,-0.3053435,-0.5496183,1.916031,28.64706
8182,0.2646484,0.9448242,-0.2094727,-1.473282,0.6793893,1.938931,28.50588
7854,0.2907715,0.9399414,-0.1904297,-1.977099,0.1374046,1.335878,28.50588
7780,0.2895508,0.9438477,-0.1779785,-1.725191,0.09160305,0.7480916,28.55294
7845,0.2885742,0.9494629,-0.1818848,0.03053435,-1.129771,-0.03816794,28.55294
7812,0.2910156,0.9367676,-0.1989746,-0.7633588,-0.8396947,-0.6870229,28.6
7857,0.2722168,0.9436035,-0.2121582,-1.282443,-0.6183206,-0.6564885,28.6
7836,0.2685547,0.954834,-0.189209,-1.183206,-0.3129771,-0.389313,28.50588
7803,0.2519531,0.9499512,-0.1872559,-1.625954,0.2213741,-0.03053435,28.55294
7828,0.2602539,0.9538574,-0.1936035,-1.015267,-0.351145,0.7557252,28.6
7788,0.2680664,0.9526367,-0.1918945,-0.8015267,-0.129771,0.9694656,28.6
7761,0.7111816,0.9035645,0.05029297,90.09161,250.1298,-40.53435,28.50588
7836,1.101318,0.4990234,-0.5097656,-0.8473283,-21.33588,-50.05344,28.55294
7810,0.2248535,0.9890137,-0.9914551,24.75573,20.61069,-58.45802,28.50588
7776,-0.3022461,1.219971,-0.2700195,5.29771,88.51908,-24.05343,28.55294
8187,0.2363281,0.9567871,-0.1677246,-26.70992,36.48092,6.557252,28.64706
7821,0.2485352,0.9289551,-0.119873,-21.96183,2.435115,-2.40458,28.55294
7809,0.2475586,1.083496,0.1433105,-10.93893,-9.770992,-16.49618,28.6
7822,0.05566406,0.9626465,-0.1416016,-8.114504,-2.076336,-9.519084,28.55294
7787,-0.03051758,1.010742,-0.1025391,9.366412,2.854962,14.74809,28.50588
7751,0.1467285,0.9731445,-0.1103516,8.954199,4.091603,20.16031,28.6
7774,0.223877,0.970459,-0.1279297,16.32061,2.167939,21.1145,28.6
7806,0.2431641,0.9394531,-0.2446289,16.41985,3.251908,21.10687,28.64706
7756,0.2736816,0.9177246,-0.322998,6.900764,0.5954198,19.61832,28.55294
7789,0.2900391,0.932373,-0.3200684,-1.564886,0.04580153,17.72519,28.55294
7815,0.3044434,0.9350586,-0.2592773,-5.564886,1.694656,14.65649,28.6
7789,0.3286133,0.9477539,-0.1586914,-3.793893,0.5572519,12.38931,28.55294
7823,0.3378906,0.9460449,-0.109375,0.6412213,0.7328244,9.274809,28.6
7801,0.3623047,0.9321289,-0.1760254,4.465649,-1.030534,5.938931,28.6
8168,0.3737793,0.9233398,-0.2255859,3.259542,-1.78626,0.1068702,28.6
7831,0.3557129,0.9294434,-0.2380371,-0.2137404,-2.450382,-2.725191,28.50588
7867,0.314209,0.9311523,-0.2270508,-2.541985,-1.122137,-4.80916,28.55294
7848,0.2954102,0.9467773,-0.1958008,-2.458015,-0.961832,-5.145038,28.6
7808,0.2727051,0.9494629,-0.171875,-2.099237,-1.854962,-4.908397,28.55294
7848,0.2458496,0.9375,-0.145752,-0.09923664,-13.28244,-15.29771,28.55294
7825,0.239502,0.9604492,-0.2094727,1.160305,-0.4122138,-0.9694656,28.55294
7791,0.2473145,0.9555664,-0.2155762,0.4503817,-0.6030535,0.519084,28.69412
7819,0.253418,0.9536133,-0.2087402,-1.580153,-0.1526718,1.603053,28.55294
7803,0.2648926,0.9477539,-0.204834,-1.442748,0.3053435,2.335878,28.55294
7757,0.2883301,0.9455566,-0.1948242,-0.8396947,-0.03816794,2.114504,28.6
7765,0.2993164,0.9396973,-0.1933594,0.1374046,-0.1068702,0.9160305,28.50588
7826,0.3012695,0.9406738,-0.1977539,-0.3587786,-0.7099237,-0.3053435,28.55294
7864,0.2849121,0.9401855,-0.2124023,-0.8854962,0.1450382,-0.7328244,28.6
8227,0.2783203,0.9345703,-0.1950684,-0.9083969,-0.007633588,0.6717557,28.6
16265,0.2836914,0.935791,-0.2175293,-1.381679,-0.778626,1.625954,28.6
7829,0.2827148,0.9443359,-0.2001953,-1.236641,1.824428,2.572519,28.55294
7811,0.4008789,1.259766,0.0871582,128.1374,250.1298,-30.17557,28.50588
7789,0.7092285,0.7346191,-0.1540527,91.16031,250.1298,-38.36641,28.6
7807,1.571045,0.5197754,-0.6833496,23.06107,-0.4427481,-61.73283,28.55294
7810,0.07397461,1.376709,-0.5834961,19.12977,30.86259,-69.08397,28.6
7821,-0.3647461,1.286865,-0.3718262,-6.770992,67.55725,-26.37405,28.64706
7806,0.1687012,0.8205566,-0.4052734,-25.84733,45.70229,-1.061069,28.55294
7800,0.2775879,0.9758301,-0.07617188,-23.18321,1.603053,-4.473282,28.50588
7820,0.2521973,0.9528809,-0.02294922,-25.9542,-8.526717,-7.824428,28.50588
7810,0.1501465,1.092285,0.004150391,-9.961832,-6.251908,-13.9313,28.45882
7811,-0.04248047,0.9902344,-0.05004883,-0.870229,-0.519084,11.25954,28.55294
7761,0.1291504,0.984375,-0.06518555,10.74046,2.679389,19.58015,28.50588
8188,0.2231445,0.9675293,-0.1293945,17.86259,4.183206,19.59542,28.64706
7843,0.2446289,0.9453125,-0.215332,20.33588,3.633588,21.74809,28.55294
7791,0.2746582,0.9216309,-0.3186035,10.06107,1.435114,21.42748,28.6
7817,0.2949219,0.9311523,-0.3530273,-0.007633588,-0.2061069,21.39695,28.6
7774,0.3369141,0.9350586,-0.2844238,-5.343512,1.679389,16.31298,28.64706
7827,0.3320313,0.9262695,-0.2102051,-8.633588,-0.1068702,13.46565,28.6
7798,0.3356934,0.9360352,-0.1411133,-2.854962,0.2290076,11.07634,28.6
7798,0.3671875,0.9316406,-0.1235352,1.244275,-1.206107,7.870229,28.6
7809,0.3984375,0.9274902,-0.1904297,2.89313,-2.465649,2.564885,28.6
7806,0.3837891,0.9099121,-0.2624512,2.366412,-1.824428,-3.053435,28.55294
7821,0.3601074,0.9150391,-0.2563477,-0.01526718,-1.923664,-6.167939,28.6
7808,0.3134766,0.942627,-0.2133789,-2.679389,-1.900763,-7.282443,28.6
7853,0.2731934,0.9462891,-0.1826172,-3.580153,-1.961832,-6.08397,28.55294
7795,0.2458496,0.9489746,-0.1740723,-2.137405,-1.244275,-4.236641,28.50588
8161,0.2502441,0.9477539,-0.1987305,0.04580153,-0.8091603,-1.320611,28.55294
7849,0.2548828,0.9484863,-0.2072754,0.870229,-0.3206107,0.1908397,28.50588
7827,0.2509766,0.949707,-0.2050781,-1.145038,-0.3816794,2.045802,28.6
7770,0.263916,0.9470215,-0.2058105,-0.9923664,0.6641222,2.778626,28.6
7774,0.3010254,0.9396973,-0.1791992,-0.3129771,0.5114504,2.862595,28.6
7787,0.3227539,0.9331055,-0.1945801,0.2519084,-0.05343511,1.618321,28.64706
7782,0.3146973,0.9360352,-0.1916504,0.08396947,-0.3358779,0.2748091,28.55294
7828,0.3212891,0.9450684,-0.2072754,-0.4732824,-0.1832061,-0.3664122,28.55294
7830,0.3024902,0.9389648,-0.1960449,-0.5877862,-0.3435115,-0.9847328,28.45882
7800,0.282959,0.9348145,-0.215332,-1.007634,0.6030535,-1.10687,28.50588
7880,0.2824707,0.9450684,-0.1958008,-1.030534,-0.2061069,-0.1450382,28.64706
7808,0.2841797,0.9414063,-0.2009277,0.4656488,-0.1068702,0.480916,28.6
7823,0.2727051,0.949707,-0.2026367,0.2290076,-0.03816794,1.259542,28.55294
7792,0.2995605,0.9418945,-0.2036133,-0.2290076,0.4122138,1.236641,28.55294
8192,0.3054199,0.9335938,-0.1887207,-1.137405,-0.7175572,0.7022901,28.50588
7864,0.3034668,0.9399414,-0.1962891,-2.053435,-0.5648855,0.03053435,28.6
7798,0.2167969,1.02832,-0.1750488,124.4657,250.1298,-19.46565,28.55294
7788,0.8308105,0.9768066,0.04199219,80.1832,250.1298,-40.51908,28.6
7823,1.362549,0.3894043,-0.5246582,8.076336,-31.19084,-58.13741,28.55294
7827,0.07568359,0.8918457,-0.7092285,21.14504,7.793893,-73.25191,28.50588
7848,-0.3173828,1.099121,-0.3852539,-3.992366,59.61069,-26.21374,28.6
7763,0.1384277,0.7675781,-0.3195801,-31.39695,36.16794,-1.007634,28.64706
7850,0.2197266,0.9726563,-0.107666,-27.45038,-6.770992,-0.610687,28.55294
7803,0.2131348,0.958252,0.01831055,-20.29771,-8.122137,-12.52672,28.6
7803,0.01660156,0.9291992,0.002441406,-9.877863,-6.572519,-4.274809,28.6
7800,-0.001464844,1.0,0.006591797,0.9923664,-1.48855,19.55725,28.55294
7764,0.2016602,0.951416,-0.04907227,9.877863,2.89313,20.67175,28.55294
7747,0.2443848,0.9553223,-0.1103516,15.22901,3.343511,17.93893,28.55294
8189,0.2956543,0.9353027,-0.3220215,-7.198473,0.5038168,9.923664,28.50588
7845,0.2746582,0.9450684,-0.1445313,-9.801527,1.282443,10.64886,28.55294
7834,0.2971191,0.9453125,-0.1276855,-4.641222,-0.2061069,9.496183,28.55294
7817,0.3405762,0.9453125,-0.1264648,-1.206107,-3.244275,5.290076,28.50588
7838,0.3742676,0.9008789,-0.1435547,-1.992366,-9.198473,3.541985,28.45882
7860,0.3684082,0.9177246,-0.2316895,2.480916,-1.885496,-4.51145,28.6
7845,0.322998,0.9370117,-0.2373047,0.4198473,-2.091603,-6.694656,28.55294
7867,0.2768555,0.9467773,-0.2397461,-0.2977099,-1.618321,-6.671756,28.6
7802,0.2495117,0.9550781,-0.1984863,-2.061069,-0.7480916,-5.152672,28.64706
7820,0.232666,0.9501953,-0.1762695,-1.641221,-0.9007633,-2.648855,28.55294
7818,0.2348633,0.9555664,-0.1870117,-0.3587786,-0.6946565,-0.4351145,28.55294
7788,0.2412109,0.9489746,-0.2053223,0.3587786,-0.1755725,0.9923664,28.55294
7805,0.2470703,0.963623,-0.2094727,-0.3740458,-0.3435115,2.099237,28.50588
7775,0.2473145,0.9455566,-0.2141113,-0.5954198,1.129771,2.938931,28.50588
8158,0.2849121,0.9443359,-0.2038574,-0.7099237,0.961832,2.442748,28.45882
7844,0.2956543,0.9370117,-0.1975098,-0.6870229,0.5038168,1.282443,28.55294
7810,0.2932129,0.9431152,-0.2009277,-0.3206107,-0.2977099,0.129771,28.6
7793,0.2814941,0.9438477,-0.2141113,0.04580153,-0.08396947,-0.4122138,28.55294
7883,0.2763672,0.9506836,-0.2028809,-0.1068702,2.832061,3.48855,28.45882
7792,0.263916,0.9521484,-0.1970215,0.5496183,1.625954,0.1832061,28.55294
7804,0.269043,0.9453125,-0.2033691,-0.1603053,0.3282443,0.3664122,28.55294
7816,0.2697754,0.9460449,-0.1982422,0.1679389,0.1755725,0.5801527,28.45882
7806,0.2739258,0.9506836,-0.2163086,4.114504,2.083969,1.198473,28.55294
7808,0.1276855,0.4931641,-0.7084961,106.4733,250.1298,9.877863,28.55294
7810,1.176758,0.8762207,-0.4978027,65.76336,219.3359,-124.9924,28.55294
7835,0.1408691,1.423096,-0.08862305,-12.10687,-29.45802,-26.48855,28.6
7822,-0.1669922,0.7250977,-0.8227539,-38.34351,56.9542,-54.87023,28.55294
7836,-0.2023926,1.007813,-0.260498,-13.16794,39.63359,-2.122137,28.6
8145,0.114502,1.033936,0.03613281,-28.0229,17.61069,13.80916,28.45882
7806,0.1940918,0.9555664,-0.0168457,-12.62595,3.091603,17.07634,28.45882
7812,0.2099609,1.043213,0.04248047,4.450382,7.91603,16.33588,28.55294
7756,0.2109375,0.9257813,-0.03710938,7.534351,13.05344,9.587787,28.50588
7774,0.2390137,0.9558105,-0.07495117,19.12214,3.679389,11.12214,28.6
7787,0.2756348,0.9360352,-0.2363281,20.84733,-2.312977,13.0916,28.55294
7800,0.2919922,0.9240723,-0.2998047,13.70229,-0.4885496,11.30534,28.55294
7789,0.3105469,0.9196777,-0.3815918,6.19084,2.419847,7.267176,28.55294
7801,0.3491211,0.9326172,-0.338623,-1.236641,0.09923664,8.603053,28.55294
7787,0.3835449,0.9157715,-0.2851563,-6.954198,1.587786,3.267176,28.55294
7785,0.390625,0.9140625,-0.2050781,-7.137404,1.618321,-6.015267,28.50588
7824,0.3369141,0.9465332,-0.1430664,-6.450382,0.259542,-9.877863,28.6
7838,0.2883301,0.9599609,-0.1237793,-1.442748,-2.312977,-9.633588,28.64706
7822,0.2495117,0.9489746,-0.1743164,-0.129771,-4.236641,-5.503817,28.50588
8192,0.2236328,0.9558105,-0.2270508,0.8015267,-5.648855,-3.870229,28.55294
7890,0.2019043,0.9609375,-0.2128906,-1.358779,-5.030534,-1.022901,28.55294
7850,0.1970215,0.9621582,-0.2111816,-2.358779,-7.961832,1.114504,28.6
7851,0.2556152,0.9572754,-0.1743164,-4.19084,-20.51908,1.641221,28.55294
7776,0.2944336,0.9116211,-0.1750488,0.7938931,-0.2366412,2.870229,28.64706
7795,0.3029785,0.9453125,-0.1992188,1.328244,-1.366412,0.4961832,28.50588
7814,0.291748,0.9309082,-0.2214355,1.679389,-1.480916,-0.05343511,28.55294
7787,0.2609863,0.9411621,-0.2404785,-0.6412213,0.1908397,0.6641222,28.55294
7826,0.2695313,0.9348145,-0.2353516,-2.183206,0.1221374,-0.519084,28.55294
7805,0.2626953,0.9448242,-0.2072754,-1.480916,4.458015,0.2213741,28.6
7780,0.2678223,0.9521484,-0.1677246,-0.3664122,4.473282,2.229008,28.50588
7781,0.2741699,0.947998,-0.1843262,0.648855,2.381679,0.610687,28.6
7793,0.2661133,0.9453125,-0.2167969,1.450382,5.48855,3.625954,28.45882
7819,0.2680664,0.9443359,-0.2329102,0.9465649,4.687023,-0.3587786,28.55294
8179,0.2629395,0.953125,-0.2165527,0.4045802,3.19084,-1.10687,28.55294
7828,0.2744141,0.9553223,-0.203125,0.3358779,0.2519084,0.259542,28.6
7822,0.2666016,0.9533691,-0.2050781,0.2366412,0.7251908,-0.5877862,28.55294
7819,0.604248,1.105469,-0.1308594,94.25191,250.1298,-36.98473,28.50588
7778,0.1394043,0.7880859,-0.1784668,93.25954,250.1298,-40.07634,28.55294
7771,1.338379,0.3439941,-0.2426758,53.67176,44.64885,-131.229,28.6
7824,0.1921387,0.8981934,-1.061279,-8.488549,-26.75573,-22.26718,28.55294
7820,-0.2658691,1.239258,-0.3334961,-18.45038,59.54198,-23.26718,28.50588
7825,-0.07910156,0.9338379,-0.3168945,-13.32824,79.25954,-16.25954,28.55294
7824,0.1418457,1.040527,-0.0004882813,-25.9084,30.41985,7.351145,28.50588
7800,0.1936035,1.039063,0.09545898,-12.85496,1.687023,32.83969,28.55294
7793,0.5466309,0.9804688,0.1047363,15.55725,-14.54198,16.34351,28.6
7785,0.1972656,0.9992676,0.02124023,3.541985,-4.053435,16.70992,28.50588
7819,0.2902832,0.8913574,-0.1027832,26.16031,12.9084,0.9160305,28.55294
8186,0.3491211,0.904541,-0.3151855,22.65649,-7.992366,13.87786,28.6
7822,0.3520508,0.8911133,-0.453125,9.236641,-7.70229,5.030534,28.64706
7808,0.3156738,0.9221191,-0.4301758,-1.732824,0.6183206,1.938931,28.6
7794,0.3510742,0.8813477,-0.359375,-11.44275,-5.10687,-0.351145,28.6
7794,0.3464355,0.923584,-0.2299805,-12.28244,12.68702,-17.32061,28.55294
7797,0.3061523,0.9633789,-0.09985352,-10.1145,-5.061069,-5.992366,28.55294
